"regioncode","year","threshold","goal","headcount"
"WLD",2017,4.425741,0.1,0.1002948
"WLD",2017,4.42971,0.1,0.1
"WLD",2017,4.50715,0.1,0.1000432
"WLD",2017,4.570446,0.1,0.100012
"WLD",2017,4.871845,0.1,0.1001102
"WLD",2017,4.998637,0.1,0.1000198
"WLD",2017,5.110315,0.1,0.1000426
"WLD",2017,5.387471,0.1,0.1
"WLD",2017,5.500924,0.1,0.1000655
"WLD",2017,5.591976,0.1,0.09998575
"WLD",2017,5.811128,0.1,0.1000252
"WLD",2017,5.914489,0.1,0.09996025
"WLD",2017,5.987864,0.1,0.1000023
"WLD",2017,6.268078,0.1,0.1003735
"WLD",2017,6.757798,0.1,0.09958625
"WLD",2017,6.762003,0.1,0.1
"WLD",2017,7.137259,0.1,0.1007873
"WLD",2017,7.169736,0.1,0.09999638
"WLD",2017,7.651082,0.1,0.1000715
"WLD",2017,7.667966,0.1,0.1000145
"WLD",2017,7.814083,0.1,0.1000069
"WLD",2017,8.393694,0.1,0.1000311
"WLD",2017,8.478194,0.1,0.1000545
"WLD",2017,8.970608,0.1,0.1000418
"WLD",2017,9.123625,0.1,0.1000015
"WLD",2017,9.420474,0.1,0.1001701
"WLD",2017,9.650241,0.1,0.09999505
"WLD",2017,9.651114,0.1,0.09998158
"WLD",2017,9.706889,0.1,0.1002738
"WLD",2017,10.19247,0.1,0.09979831
"WLD",2017,10.28107,0.1,0.1002496
"WLD",2017,11.10393,0.1,0.1000015
"WLD",2017,11.3162,0.1,0.1000179
"WLD",2017,11.77145,0.1,0.1000524
"WLD",2017,12.37381,0.1,0.100035
"WLD",2017,12.86676,0.1,0.09996151
"WLD",2017,14.0787,0.1,0.1000131
"WLD",2017,14.78037,0.1,0.09996299
"WLD",2017,16.51244,0.1,0.0999049
"WLD",2017,16.78257,0.1,0.100088
"WLD",2017,18.51371,0.1,0.1002071
"WLD",2017,18.56655,0.1,0.09997467
"WLD",2017,18.87141,0.1,0.1001003
"WLD",2017,19.87148,0.1,0.09946071
"WLD",2017,19.88677,0.1,0.09986956
"WLD",2017,20.05099,0.1,0.09999451
"WLD",2017,20.29667,0.1,0.1
"WLD",2017,20.3316,0.1,0.1001851
"WLD",2017,20.84256,0.1,0.1001334
"WLD",2017,21.87292,0.1,0.09999003
"WLD",2017,22.01571,0.1,0.1001927
"WLD",2017,22.34465,0.1,0.1000097
"WLD",2017,22.78246,0.1,0.09995644
"WLD",2017,24.01297,0.1,0.09989675
"WLD",2017,24.08805,0.1,0.0998753
"WLD",2017,24.62581,0.1,0.100332
"WLD",2017,25.28236,0.1,0.1001375
"WLD",2017,25.45794,0.1,0.1001075
"WLD",2017,26.61716,0.1,0.1001247
"WLD",2017,28.78036,0.1,0.1001042
"WLD",2017,29.56943,0.1,0.1002778
"WLD",2017,30.47166,0.1,0.09999394
"WLD",2017,33.41448,0.1,0.1001315
"EAP",2016,1.057755,0.1,0.1000802
"EAP",2016,1.327799,0.1,0.0996773
"EAP",2016,1.492863,0.1,0.09785376
"EAP",2016,1.519883,0.1,0.0998279
"EAP",2016,1.61177,0.1,0.1001346
"EAP",2016,1.659807,0.1,0.0997257
"EAP",2016,1.838184,0.1,0.09934866
"EAP",2016,2.161721,0.1,0.09997748
"EAP",2016,2.190677,0.1,0.1000012
"EAP",2016,2.248127,0.1,0.09999731
"EAP",2016,2.390491,0.1,0.09997999
"EAP",2016,2.996296,0.1,0.09940688
"EAP",2016,3.167891,0.1,0.1
"EAP",2016,3.457729,0.1,0.0999512
"EAP",2016,3.585874,0.1,0.09967538
"EAP",2016,3.619599,0.1,0.1000076
"EAP",2016,3.635032,0.1,0.09976151
"EAP",2016,3.84509,0.1,0.09998211
"EAP",2016,5.072808,0.1,0.1
"EAP",2016,5.802342,0.1,0.1000114
"EAP",2016,8.655536,0.1,0.1000015
"ECA",2016,1.675087,0.1,0.100082
"ECA",2016,2.677223,0.1,0.1000863
"ECA",2016,2.721976,0.1,0.09993744
"ECA",2016,2.870544,0.1,0.1
"ECA",2016,2.952661,0.1,0.1001202
"ECA",2016,3.01051,0.1,0.1000339
"ECA",2016,3.238033,0.1,0.1000774
"ECA",2016,3.245759,0.1,0.1003605
"ECA",2016,3.287843,0.1,0.09987377
"ECA",2016,3.657477,0.1,0.1001541
"ECA",2016,4.161321,0.1,0.1001581
"ECA",2016,4.888548,0.1,0.1001308
"ECA",2016,4.900547,0.1,0.1002856
"ECA",2016,5.545593,0.1,0.1000046
"ECA",2016,5.6688,0.1,0.09998896
"ECA",2016,5.852137,0.1,0.1002149
"ECA",2016,6.321838,0.1,0.1001354
"ECA",2016,7.143592,0.1,0.09999551
"ECA",2016,8.016924,0.1,0.1001963
"ECA",2016,8.034437,0.1,0.1000259
"ECA",2016,8.693959,0.1,0.1000418
"ECA",2016,8.817462,0.1,0.1001307
"ECA",2016,9.153741,0.1,0.1000547
"ECA",2016,9.338385,0.1,0.09998507
"ECA",2016,9.857718,0.1,0.1001739
"ECA",2016,11.30106,0.1,0.1000524
"ECA",2016,11.4601,0.1,0.1000179
"ECA",2016,13.79211,0.1,0.09991433
"ECA",2016,16.02056,0.1,0.100003
"ECA",2016,17.74412,0.1,0.1000451
"LAC",2016,0,0.1,0.1132014
"LAC",2016,1.195089,0.1,0.1001298
"LAC",2016,1.200539,0.1,0.100048
"LAC",2016,1.674049,0.1,0.09961597
"LAC",2016,2.116408,0.1,0.1000508
"LAC",2016,2.679487,0.1,0.1000895
"LAC",2016,2.777343,0.1,0.1
"LAC",2016,2.880076,0.1,0.09999705
"LAC",2016,3.071729,0.1,0.09995254
"LAC",2016,3.124183,0.1,0.1000975
"LAC",2016,3.128362,0.1,0.09994166
"LAC",2016,3.166747,0.1,0.1001657
"LAC",2016,3.174919,0.1,0.1000586
"LAC",2016,3.206135,0.1,0.09990719
"LAC",2016,3.316025,0.1,0.1000429
"LAC",2016,3.509053,0.1,0.1000017
"LAC",2016,3.924869,0.1,0.10004
"LAC",2016,3.929348,0.1,0.1000749
"LAC",2016,4.081596,0.1,0.1014442
"LAC",2016,5.213828,0.1,0.09998066
"LAC",2016,5.229671,0.1,0.1001672
"LAC",2016,6.95475,0.1,0.1
"LAC",2016,7.274451,0.1,0.1000536
"LAC",2016,7.87151,0.1,0.1000209
"MNA",2016,1.057367,0.1,0.1002192
"MNA",2016,1.359457,0.1,0.1002577
"MNA",2016,1.493318,0.1,0.0999908
"MNA",2016,2.814942,0.1,0.09994986
"MNA",2016,3.187078,0.1,0.09999283
"MNA",2016,3.691826,0.1,0.1000494
"MNA",2016,4.184993,0.1,0.1000524
"MNA",2016,4.441284,0.1,0.1
"MNA",2016,4.539965,0.1,0.100012
"MNA",2016,4.872374,0.1,0.1002125
"MNA",2016,4.881682,0.1,0.1000137
"MNA",2016,10.02575,0.1,0.1002496
"OHI",2016,7.31468,0.1,0.1000022
"OHI",2016,9.518267,0.1,0.09998158
"OHI",2016,10.06155,0.1,0.1001247
"OHI",2016,11.44128,0.1,0.0999938
"OHI",2016,14.24011,0.1,0.1000482
"OHI",2016,16.13792,0.1,0.0999049
"OHI",2016,17.88476,0.1,0.1000036
"OHI",2016,18.58918,0.1,0.1001003
"OHI",2016,19.39903,0.1,0.09986956
"OHI",2016,19.61626,0.1,0.09946071
"OHI",2016,19.66495,0.1,0.09999451
"OHI",2016,19.77962,0.1,0.1000171
"OHI",2016,20.39439,0.1,0.1
"OHI",2016,20.4451,0.1,0.1001334
"OHI",2016,20.51266,0.1,0.09996335
"OHI",2016,21.6646,0.1,0.09999003
"OHI",2016,21.72775,0.1,0.1000895
"OHI",2016,22.20629,0.1,0.1000007
"OHI",2016,23.81949,0.1,0.1000689
"OHI",2016,23.87587,0.1,0.09989675
"OHI",2016,24.52102,0.1,0.1001376
"OHI",2016,24.99273,0.1,0.1000603
"OHI",2016,25.07863,0.1,0.1001002
"OHI",2016,26.35731,0.1,0.09993628
"OHI",2016,27.97488,0.1,0.100409
"OHI",2016,28.01308,0.1,0.1002778
"OHI",2016,28.39624,0.1,0.1000479
"OHI",2016,32.57137,0.1,0.1002395
"SAS",2016,1.729182,0.1,0.100001
"SAS",2016,1.740368,0.1,0.1000716
"SAS",2016,1.985496,0.1,0.100065
"SAS",2016,2.152526,0.1,0.1001034
"SAS",2016,2.29835,0.1,0.1000124
"SAS",2016,3.017944,0.1,0.1000091
"SAS",2016,3.128368,0.1,0.09999189
"SAS",2016,7.478385,0.1,0.1000715
"SSA",2016,0.2341039,0.1,0.100042
"SSA",2016,0.3434044,0.1,0.09999182
"SSA",2016,0.4080907,0.1,0.1000047
"SSA",2016,0.4379633,0.1,0.09999717
"SSA",2016,0.4721366,0.1,0.1000247
"SSA",2016,0.4819101,0.1,0.09999433
"SSA",2016,0.5549915,0.1,0.09988602
"SSA",2016,0.5633724,0.1,0.09998026
"SSA",2016,0.5689387,0.1,0.09999281
"SSA",2016,0.5771575,0.1,0.1001149
"SSA",2016,0.5891346,0.1,0.1000044
"SSA",2016,0.69014,0.1,0.1000104
"SSA",2016,0.7141522,0.1,0.0999797
"SSA",2016,0.8120783,0.1,0.1000009
"SSA",2016,0.8222299,0.1,0.1000599
"SSA",2016,0.8713889,0.1,0.1000287
"SSA",2016,0.9653513,0.1,0.09999349
"SSA",2016,0.9829116,0.1,0.1000726
"SSA",2016,1.019528,0.1,0.1000255
"SSA",2016,1.031332,0.1,0.1002049
"SSA",2016,1.065581,0.1,0.09997238
"SSA",2016,1.08039,0.1,0.100064
"SSA",2016,1.087958,0.1,0.1000172
"SSA",2016,1.132013,0.1,0.1001295
"SSA",2016,1.143216,0.1,0.1000253
"SSA",2016,1.164075,0.1,0.1000134
"SSA",2016,1.165321,0.1,0.1000386
"SSA",2016,1.176045,0.1,0.09987131
"SSA",2016,1.221706,0.1,0.1000179
"SSA",2016,1.235493,0.1,0.1001398
"SSA",2016,1.267991,0.1,0.1001314
"SSA",2016,1.288203,0.1,0.1006549
"SSA",2016,1.360251,0.1,0.1000528
"SSA",2016,1.530918,0.1,0.1001645
"SSA",2016,1.604714,0.1,0.09993473
"SSA",2016,1.639452,0.1,0.1000791
"SSA",2016,1.814489,0.1,0.1000144
"SSA",2016,1.825589,0.1,0.1000415
"SSA",2016,1.850082,0.1,0.09993377
"SSA",2016,1.859132,0.1,0.1000339
"SSA",2016,2.041602,0.1,0.1002228
"SSA",2016,2.190338,0.1,0.1000881
"SSA",2016,2.724171,0.1,0.1000877
"SSA",2016,4.887598,0.1,0.1000601
"SSA",2016,6.925134,0.1,0.1007873
"WLD",2016,0,0.1,0.1132014
"WLD",2016,0.2341039,0.1,0.100042
"WLD",2016,0.3434044,0.1,0.09999182
"WLD",2016,0.4080907,0.1,0.1000047
"WLD",2016,0.4379633,0.1,0.09999717
"WLD",2016,0.4721366,0.1,0.1000247
"WLD",2016,0.4819101,0.1,0.09999433
"WLD",2016,0.5549915,0.1,0.09988602
"WLD",2016,0.5633724,0.1,0.09998026
"WLD",2016,0.5689387,0.1,0.09999281
"WLD",2016,0.5771575,0.1,0.1001149
"WLD",2016,0.5891346,0.1,0.1000044
"WLD",2016,0.69014,0.1,0.1000104
"WLD",2016,0.7141522,0.1,0.0999797
"WLD",2016,0.8120783,0.1,0.1000009
"WLD",2016,0.8222299,0.1,0.1000599
"WLD",2016,0.8713889,0.1,0.1000287
"WLD",2016,0.9653513,0.1,0.09999349
"WLD",2016,0.9829116,0.1,0.1000726
"WLD",2016,1.019528,0.1,0.1000255
"WLD",2016,1.031332,0.1,0.1002049
"WLD",2016,1.057367,0.1,0.1002192
"WLD",2016,1.057755,0.1,0.1000802
"WLD",2016,1.065581,0.1,0.09997238
"WLD",2016,1.08039,0.1,0.100064
"WLD",2016,1.087958,0.1,0.1000172
"WLD",2016,1.132013,0.1,0.1001295
"WLD",2016,1.143216,0.1,0.1000253
"WLD",2016,1.164075,0.1,0.1000134
"WLD",2016,1.165321,0.1,0.1000386
"WLD",2016,1.176045,0.1,0.09987131
"WLD",2016,1.195089,0.1,0.1001298
"WLD",2016,1.200539,0.1,0.100048
"WLD",2016,1.221706,0.1,0.1000179
"WLD",2016,1.235493,0.1,0.1001398
"WLD",2016,1.267991,0.1,0.1001314
"WLD",2016,1.288203,0.1,0.1006549
"WLD",2016,1.327799,0.1,0.0996773
"WLD",2016,1.359457,0.1,0.1002577
"WLD",2016,1.360251,0.1,0.1000528
"WLD",2016,1.492863,0.1,0.09785376
"WLD",2016,1.493318,0.1,0.0999908
"WLD",2016,1.519883,0.1,0.0998279
"WLD",2016,1.530918,0.1,0.1001645
"WLD",2016,1.604714,0.1,0.09993473
"WLD",2016,1.61177,0.1,0.1001346
"WLD",2016,1.639452,0.1,0.1000791
"WLD",2016,1.659807,0.1,0.0997257
"WLD",2016,1.674049,0.1,0.09961597
"WLD",2016,1.675087,0.1,0.100082
"WLD",2016,1.729182,0.1,0.100001
"WLD",2016,1.740368,0.1,0.1000716
"WLD",2016,1.814489,0.1,0.1000144
"WLD",2016,1.825589,0.1,0.1000415
"WLD",2016,1.838184,0.1,0.09934866
"WLD",2016,1.850082,0.1,0.09993377
"WLD",2016,1.859132,0.1,0.1000339
"WLD",2016,1.985496,0.1,0.100065
"WLD",2016,2.041602,0.1,0.1002228
"WLD",2016,2.116408,0.1,0.1000508
"WLD",2016,2.152526,0.1,0.1001034
"WLD",2016,2.161721,0.1,0.09997748
"WLD",2016,2.190338,0.1,0.1000881
"WLD",2016,2.190677,0.1,0.1000012
"WLD",2016,2.248127,0.1,0.09999731
"WLD",2016,2.29835,0.1,0.1000124
"WLD",2016,2.390491,0.1,0.09997999
"WLD",2016,2.677223,0.1,0.1000863
"WLD",2016,2.679487,0.1,0.1000895
"WLD",2016,2.721976,0.1,0.09993744
"WLD",2016,2.724171,0.1,0.1000877
"WLD",2016,2.777343,0.1,0.1
"WLD",2016,2.814942,0.1,0.09994986
"WLD",2016,2.870544,0.1,0.1
"WLD",2016,2.880076,0.1,0.09999705
"WLD",2016,2.952661,0.1,0.1001202
"WLD",2016,2.996296,0.1,0.09940688
"WLD",2016,3.01051,0.1,0.1000339
"WLD",2016,3.017944,0.1,0.1000091
"WLD",2016,3.071729,0.1,0.09995254
"WLD",2016,3.124183,0.1,0.1000975
"WLD",2016,3.128362,0.1,0.09994166
"WLD",2016,3.128368,0.1,0.09999189
"WLD",2016,3.166747,0.1,0.1001657
"WLD",2016,3.167891,0.1,0.1
"WLD",2016,3.174919,0.1,0.1000586
"WLD",2016,3.187078,0.1,0.09999283
"WLD",2016,3.206135,0.1,0.09990719
"WLD",2016,3.238033,0.1,0.1000774
"WLD",2016,3.245759,0.1,0.1003605
"WLD",2016,3.287843,0.1,0.09987377
"WLD",2016,3.316025,0.1,0.1000429
"WLD",2016,3.457729,0.1,0.0999512
"WLD",2016,3.509053,0.1,0.1000017
"WLD",2016,3.585874,0.1,0.09967538
"WLD",2016,3.619599,0.1,0.1000076
"WLD",2016,3.635032,0.1,0.09976151
"WLD",2016,3.657477,0.1,0.1001541
"WLD",2016,3.691826,0.1,0.1000494
"WLD",2016,3.84509,0.1,0.09998211
"WLD",2016,3.924869,0.1,0.10004
"WLD",2016,3.929348,0.1,0.1000749
"WLD",2016,4.081596,0.1,0.1014442
"WLD",2016,4.161321,0.1,0.1001581
"WLD",2016,4.184993,0.1,0.1000524
"WLD",2016,4.441284,0.1,0.1
"WLD",2016,4.539965,0.1,0.100012
"WLD",2016,4.872374,0.1,0.1002125
"WLD",2016,4.881682,0.1,0.1000137
"WLD",2016,4.887598,0.1,0.1000601
"WLD",2016,4.888548,0.1,0.1001308
"WLD",2016,4.900547,0.1,0.1002856
"WLD",2016,5.072808,0.1,0.1
"WLD",2016,5.213828,0.1,0.09998066
"WLD",2016,5.229671,0.1,0.1001672
"WLD",2016,5.545593,0.1,0.1000046
"WLD",2016,5.6688,0.1,0.09998896
"WLD",2016,5.802342,0.1,0.1000114
"WLD",2016,5.852137,0.1,0.1002149
"WLD",2016,6.321838,0.1,0.1001354
"WLD",2016,6.925134,0.1,0.1007873
"WLD",2016,6.95475,0.1,0.1
"WLD",2016,7.143592,0.1,0.09999551
"WLD",2016,7.274451,0.1,0.1000536
"WLD",2016,7.31468,0.1,0.1000022
"WLD",2016,7.478385,0.1,0.1000715
"WLD",2016,7.87151,0.1,0.1000209
"WLD",2016,8.016924,0.1,0.1001963
"WLD",2016,8.034437,0.1,0.1000259
"WLD",2016,8.655536,0.1,0.1000015
"WLD",2016,8.693959,0.1,0.1000418
"WLD",2016,8.817462,0.1,0.1001307
"WLD",2016,9.153741,0.1,0.1000547
"WLD",2016,9.338385,0.1,0.09998507
"WLD",2016,9.518267,0.1,0.09998158
"WLD",2016,9.857718,0.1,0.1001739
"WLD",2016,10.02575,0.1,0.1002496
"WLD",2016,10.06155,0.1,0.1001247
"WLD",2016,11.30106,0.1,0.1000524
"WLD",2016,11.44128,0.1,0.0999938
"WLD",2016,11.4601,0.1,0.1000179
"WLD",2016,13.79211,0.1,0.09991433
"WLD",2016,14.24011,0.1,0.1000482
"WLD",2016,16.02056,0.1,0.100003
"WLD",2016,16.13792,0.1,0.0999049
"WLD",2016,17.74412,0.1,0.1000451
"WLD",2016,17.88476,0.1,0.1000036
"WLD",2016,18.58918,0.1,0.1001003
"WLD",2016,19.39903,0.1,0.09986956
"WLD",2016,19.61626,0.1,0.09946071
"WLD",2016,19.66495,0.1,0.09999451
"WLD",2016,19.77962,0.1,0.1000171
"WLD",2016,20.39439,0.1,0.1
"WLD",2016,20.4451,0.1,0.1001334
"WLD",2016,20.51266,0.1,0.09996335
"WLD",2016,21.6646,0.1,0.09999003
"WLD",2016,21.72775,0.1,0.1000895
"WLD",2016,22.20629,0.1,0.1000007
"WLD",2016,23.81949,0.1,0.1000689
"WLD",2016,23.87587,0.1,0.09989675
"WLD",2016,24.52102,0.1,0.1001376
"WLD",2016,24.99273,0.1,0.1000603
"WLD",2016,25.07863,0.1,0.1001002
"WLD",2016,26.35731,0.1,0.09993628
"WLD",2016,27.97488,0.1,0.100409
"WLD",2016,28.01308,0.1,0.1002778
"WLD",2016,28.39624,0.1,0.1000479
"WLD",2016,32.57137,0.1,0.1002395
"EAP",2015,1.036867,0.1,0.1000802
"EAP",2015,1.321172,0.1,0.0996773
"EAP",2015,1.477094,0.1,0.0998279
"EAP",2015,1.497479,0.1,0.09785376
"EAP",2015,1.59862,0.1,0.1001346
"EAP",2015,1.61252,0.1,0.0997257
"EAP",2015,1.773615,0.1,0.09934866
"EAP",2015,2.048403,0.1,0.09997748
"EAP",2015,2.151408,0.1,0.09999746
"EAP",2015,2.198711,0.1,0.09999937
"EAP",2015,2.363906,0.1,0.1000015
"EAP",2015,2.941059,0.1,0.09940688
"EAP",2015,2.974915,0.1,0.1
"EAP",2015,3.302465,0.1,0.09999559
"EAP",2015,3.336116,0.1,0.09967538
"EAP",2015,3.528484,0.1,0.09976151
"EAP",2015,3.767237,0.1,0.09998211
"EAP",2015,4.75718,0.1,0.1000542
"EAP",2015,4.810602,0.1,0.1
"EAP",2015,6.002359,0.1,0.09999961
"EAP",2015,8.322133,0.1,0.09999854
"ECA",2015,1.606561,0.1,0.100082
"ECA",2015,2.610058,0.1,0.09993744
"ECA",2015,2.665799,0.1,0.09995916
"ECA",2015,2.750113,0.1,0.1
"ECA",2015,2.760232,0.1,0.09998925
"ECA",2015,2.950541,0.1,0.1002857
"ECA",2015,3.145926,0.1,0.1000653
"ECA",2015,3.237495,0.1,0.09966345
"ECA",2015,3.368182,0.1,0.09999382
"ECA",2015,3.472158,0.1,0.1001541
"ECA",2015,4.203328,0.1,0.0999247
"ECA",2015,4.72331,0.1,0.1000095
"ECA",2015,4.924218,0.1,0.09993058
"ECA",2015,5.324021,0.1,0.1001797
"ECA",2015,6.100374,0.1,0.1000362
"ECA",2015,6.171778,0.1,0.09995816
"ECA",2015,6.226179,0.1,0.09997241
"ECA",2015,7.198619,0.1,0.1000006
"ECA",2015,7.261025,0.1,0.1000838
"ECA",2015,7.295591,0.1,0.1000428
"ECA",2015,7.78159,0.1,0.10014
"ECA",2015,8.394019,0.1,0.1000418
"ECA",2015,8.890248,0.1,0.09996755
"ECA",2015,8.92278,0.1,0.0999606
"ECA",2015,9.460434,0.1,0.1000174
"ECA",2015,10.36518,0.1,0.1002262
"ECA",2015,11.95526,0.1,0.1000179
"ECA",2015,12.0807,0.1,0.100072
"ECA",2015,15.10216,0.1,0.1000033
"ECA",2015,16.78625,0.1,0.1000474
"LAC",2015,0,0.1,0.1132014
"LAC",2015,1.206652,0.1,0.100048
"LAC",2015,1.425696,0.1,0.1002478
"LAC",2015,1.622017,0.1,0.09961597
"LAC",2015,2.072691,0.1,0.1000508
"LAC",2015,2.700748,0.1,0.1
"LAC",2015,2.830695,0.1,0.09996846
"LAC",2015,2.846548,0.1,0.09999408
"LAC",2015,2.871854,0.1,0.1000099
"LAC",2015,3.034899,0.1,0.1001657
"LAC",2015,3.127089,0.1,0.1000006
"LAC",2015,3.169167,0.1,0.1000222
"LAC",2015,3.179275,0.1,0.09990719
"LAC",2015,3.306694,0.1,0.1000126
"LAC",2015,3.778828,0.1,0.1000795
"LAC",2015,3.787509,0.1,0.100055
"LAC",2015,3.908112,0.1,0.1000531
"LAC",2015,4.019824,0.1,0.1002698
"LAC",2015,4.216242,0.1,0.09994444
"LAC",2015,5.015495,0.1,0.1000316
"LAC",2015,5.215415,0.1,0.1000458
"LAC",2015,6.924505,0.1,0.1000927
"LAC",2015,7.46127,0.1,0.1
"LAC",2015,7.798783,0.1,0.10001
"MNA",2015,1.255075,0.1,0.1002192
"MNA",2015,1.343404,0.1,0.1001666
"MNA",2015,1.708651,0.1,0.0999908
"MNA",2015,2.74818,0.1,0.09991456
"MNA",2015,2.84701,0.1,0.09999283
"MNA",2015,3.60836,0.1,0.1000494
"MNA",2015,3.881957,0.1,0.1000134
"MNA",2015,4.366172,0.1,0.1000524
"MNA",2015,4.388511,0.1,0.1
"MNA",2015,4.82575,0.1,0.1002013
"MNA",2015,4.957288,0.1,0.1000252
"MNA",2015,9.637843,0.1,0.1002496
"OHI",2015,6.84707,0.1,0.1000924
"OHI",2015,8.988445,0.1,0.09994034
"OHI",2015,9.548763,0.1,0.1000179
"OHI",2015,11.08942,0.1,0.0999922
"OHI",2015,13.33508,0.1,0.1001181
"OHI",2015,15.80294,0.1,0.0999049
"OHI",2015,16.27974,0.1,0.1005048
"OHI",2015,18.27131,0.1,0.1005112
"OHI",2015,18.41723,0.1,0.09988724
"OHI",2015,19.01367,0.1,0.09999048
"OHI",2015,19.43819,0.1,0.1000413
"OHI",2015,19.54282,0.1,0.09998911
"OHI",2015,19.61751,0.1,0.09946071
"OHI",2015,20.27918,0.1,0.1
"OHI",2015,20.39213,0.1,0.09997026
"OHI",2015,21.55842,0.1,0.09994224
"OHI",2015,21.68529,0.1,0.09999952
"OHI",2015,21.82207,0.1,0.1003773
"OHI",2015,23.43018,0.1,0.1000674
"OHI",2015,23.60527,0.1,0.09989675
"OHI",2015,24.07251,0.1,0.1001508
"OHI",2015,24.3741,0.1,0.09995004
"OHI",2015,24.38387,0.1,0.1000849
"OHI",2015,26.00569,0.1,0.1004471
"OHI",2015,26.50321,0.1,0.1002778
"OHI",2015,26.68547,0.1,0.1000694
"OHI",2015,28.31474,0.1,0.09991813
"OHI",2015,33.67804,0.1,0.1002259
"SAS",2015,1.662213,0.1,0.1000716
"SAS",2015,1.746573,0.1,0.1000067
"SAS",2015,1.896333,0.1,0.100065
"SAS",2015,2.188388,0.1,0.1001034
"SAS",2015,2.200111,0.1,0.1000106
"SAS",2015,3.035531,0.1,0.1000055
"SAS",2015,4.73193,0.1,0.1000118
"SAS",2015,5.026872,0.1,0.1003253
"SSA",2015,0.2894102,0.1,0.100042
"SSA",2015,0.3310794,0.1,0.09999182
"SSA",2015,0.405959,0.1,0.1000047
"SSA",2015,0.4349736,0.1,0.09999717
"SSA",2015,0.4663775,0.1,0.1000247
"SSA",2015,0.4863245,0.1,0.09999433
"SSA",2015,0.5358817,0.1,0.09988602
"SSA",2015,0.5635002,0.1,0.1000749
"SSA",2015,0.571383,0.1,0.09999764
"SSA",2015,0.5839684,0.1,0.1000044
"SSA",2015,0.5850687,0.1,0.09998026
"SSA",2015,0.6704715,0.1,0.1000104
"SSA",2015,0.7452159,0.1,0.09998335
"SSA",2015,0.8438874,0.1,0.1000114
"SSA",2015,0.8648584,0.1,0.09996882
"SSA",2015,0.8676736,0.1,0.1000599
"SSA",2015,0.8939358,0.1,0.1000009
"SSA",2015,1.004233,0.1,0.1002049
"SSA",2015,1.008821,0.1,0.10005
"SSA",2015,1.015166,0.1,0.09992924
"SSA",2015,1.025954,0.1,0.1000336
"SSA",2015,1.059684,0.1,0.1000624
"SSA",2015,1.070192,0.1,0.100064
"SSA",2015,1.094662,0.1,0.1001295
"SSA",2015,1.117192,0.1,0.09987131
"SSA",2015,1.117606,0.1,0.09999671
"SSA",2015,1.131642,0.1,0.1000177
"SSA",2015,1.154074,0.1,0.100029
"SSA",2015,1.174844,0.1,0.1001314
"SSA",2015,1.187701,0.1,0.1000179
"SSA",2015,1.212444,0.1,0.1001398
"SSA",2015,1.267115,0.1,0.1000102
"SSA",2015,1.275938,0.1,0.1006549
"SSA",2015,1.374836,0.1,0.1000528
"SSA",2015,1.592279,0.1,0.1001651
"SSA",2015,1.617551,0.1,0.09994778
"SSA",2015,1.723373,0.1,0.1000753
"SSA",2015,1.799348,0.1,0.1000203
"SSA",2015,1.809931,0.1,0.09993377
"SSA",2015,1.831596,0.1,0.1000699
"SSA",2015,2.061575,0.1,0.1002174
"SSA",2015,2.212999,0.1,0.1000881
"SSA",2015,2.633486,0.1,0.1000877
"SSA",2015,4.78307,0.1,0.1000776
"SSA",2015,6.715967,0.1,0.1007873
"WLD",2015,0,0.1,0.1132014
"WLD",2015,0.2894102,0.1,0.100042
"WLD",2015,0.3310794,0.1,0.09999182
"WLD",2015,0.405959,0.1,0.1000047
"WLD",2015,0.4349736,0.1,0.09999717
"WLD",2015,0.4663775,0.1,0.1000247
"WLD",2015,0.4863245,0.1,0.09999433
"WLD",2015,0.5358817,0.1,0.09988602
"WLD",2015,0.5635002,0.1,0.1000749
"WLD",2015,0.571383,0.1,0.09999764
"WLD",2015,0.5839684,0.1,0.1000044
"WLD",2015,0.5850687,0.1,0.09998026
"WLD",2015,0.6704715,0.1,0.1000104
"WLD",2015,0.7452159,0.1,0.09998335
"WLD",2015,0.8438874,0.1,0.1000114
"WLD",2015,0.8648584,0.1,0.09996882
"WLD",2015,0.8676736,0.1,0.1000599
"WLD",2015,0.8939358,0.1,0.1000009
"WLD",2015,1.004233,0.1,0.1002049
"WLD",2015,1.008821,0.1,0.10005
"WLD",2015,1.015166,0.1,0.09992924
"WLD",2015,1.025954,0.1,0.1000336
"WLD",2015,1.036867,0.1,0.1000802
"WLD",2015,1.059684,0.1,0.1000624
"WLD",2015,1.070192,0.1,0.100064
"WLD",2015,1.094662,0.1,0.1001295
"WLD",2015,1.117192,0.1,0.09987131
"WLD",2015,1.117606,0.1,0.09999671
"WLD",2015,1.131642,0.1,0.1000177
"WLD",2015,1.154074,0.1,0.100029
"WLD",2015,1.174844,0.1,0.1001314
"WLD",2015,1.187701,0.1,0.1000179
"WLD",2015,1.206652,0.1,0.100048
"WLD",2015,1.212444,0.1,0.1001398
"WLD",2015,1.255075,0.1,0.1002192
"WLD",2015,1.267115,0.1,0.1000102
"WLD",2015,1.275938,0.1,0.1006549
"WLD",2015,1.321172,0.1,0.0996773
"WLD",2015,1.343404,0.1,0.1001666
"WLD",2015,1.374836,0.1,0.1000528
"WLD",2015,1.425696,0.1,0.1002478
"WLD",2015,1.477094,0.1,0.0998279
